views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
9572,1,1665,3/22/2014,10/12/2018,1701,0,EN,1
4194,0,1447,10/26/2014,10/12/2018,1702,0,EN,1
1707,0,2371,3/9/2012,9/5/2018,1703,0,EN,0
364,1,1050,11/26/2015,10/11/2018,1704,0,EN,0
3042,0,2143,11/29/2012,10/12/2018,1705,0,EN,1
4984,1,1857,9/7/2013,10/8/2018,1706,0,EN,1
767,1,1970,5/17/2013,10/8/2018,1707,0,EN,0
12734,1,1919,7/11/2013,10/12/2018,1708,0,EN,1
205,0,660,12/17/2016,10/8/2018,1709,0,EN,0
884824,1,1624,5/1/2014,10/11/2018,1710,0,ES,0
4517,1,2030,3/18/2013,10/8/2018,1711,0,EN,0
2046,1,903,3/31/2016,9/20/2018,1712,0,EN,1
426,0,894,3/24/2016,9/4/2018,1713,0,EN,0
199,0,157,3/22/2018,8/26/2018,1714,0,ES,0
40349,1,1912,7/18/2013,10/12/2018,1715,0,EN,1
260,1,578,3/13/2017,10/12/2018,1716,0,ES,0
2998,0,1921,7/7/2013,10/10/2018,1717,0,EN,1
11281,0,2895,11/6/2010,10/10/2018,1718,0,EN,1
1673,0,1256,5/4/2015,10/11/2018,1719,0,EN,1
11291,0,2526,11/5/2011,10/5/2018,1720,0,EN,0
565,0,1133,8/24/2015,9/30/2018,1721,0,RU,0
322,0,485,6/10/2017,10/8/2018,1722,0,EN,0
10816,1,2064,2/16/2013,10/12/2018,1723,0,EN,1
2138,1,427,8/9/2017,10/10/2018,1724,0,OTHER,0
13079,0,1464,10/7/2014,10/10/2018,1725,0,SV,1
19523,1,642,1/8/2017,10/12/2018,1726,0,EN,1
21004,1,2269,7/26/2012,10/12/2018,1727,0,EN,1
10780,1,1083,10/25/2015,10/12/2018,1728,0,EN,1
2008,0,2299,4/12/2012,7/29/2018,1729,0,EN,0
1300078,0,2621,8/9/2011,10/12/2018,1730,0,EN,0
63534,0,1348,2/2/2015,10/12/2018,1731,0,RU,0
187959,1,1546,7/19/2014,10/12/2018,1732,0,DE,1
8247,0,1983,5/8/2013,10/12/2018,1733,0,DE,0
442,1,1609,5/12/2014,10/7/2018,1734,0,EN,0
45138,0,3819,4/28/2008,10/12/2018,1735,0,EN,1
16443,1,1759,12/18/2013,10/12/2018,1736,0,EN,1
11119,1,2081,1/30/2013,10/12/2018,1737,0,EN,1
17589,0,2387,3/29/2012,10/11/2018,1738,0,EN,0
1574,0,1659,2/26/2014,9/12/2018,1739,0,EN,0
2158,0,717,10/25/2016,10/12/2018,1740,0,EN,1
26048,1,1436,11/6/2014,10/12/2018,1741,0,EN,1
2621,0,853,6/5/2016,10/6/2018,1742,0,EN,0
145909,1,1261,4/26/2015,10/8/2018,1743,0,EN,1
66001,1,2726,4/26/2011,10/12/2018,1744,0,EN,1
5182,0,2164,10/7/2012,9/10/2018,1745,0,PT,0
1673,1,1689,2/10/2014,9/26/2018,1746,0,PT,1
1636,1,1789,11/18/2013,10/12/2018,1747,0,PT,0
2020,0,785,7/3/2016,8/27/2018,1748,0,EN,0
118198,1,1600,5/26/2014,10/12/2018,1749,0,RU,1
3606,1,734,10/7/2016,10/11/2018,1750,0,EN,0
1148,0,2880,10/27/2010,9/15/2018,1751,0,EN,0
5403,1,1928,7/2/2013,10/12/2018,1752,0,EN,1
5949,1,817,5/24/2016,8/19/2018,1753,0,EN,1
18616,0,1817,10/20/2013,10/11/2018,1754,0,EN,1
978,0,920,3/4/2016,9/10/2018,1755,0,EN,0
682,1,1395,12/17/2014,10/12/2018,1756,0,EN,0
290,0,1526,7/16/2014,9/19/2018,1757,0,EN,0
4356,0,807,7/17/2016,10/2/2018,1758,0,DE,1
1788,1,1953,5/27/2013,10/1/2018,1759,0,DE,1
366033,1,1823,10/15/2013,10/12/2018,1760,0,EN,0
921,0,861,5/21/2016,9/29/2018,1761,0,EN,0
9405,1,1365,1/16/2015,10/12/2018,1762,0,DE,1
353,1,1182,6/15/2015,9/9/2018,1763,0,EN,0
598048,0,3297,9/20/2009,9/30/2018,1764,0,JA,0
20641,1,2254,8/10/2012,10/12/2018,1765,0,EN,1
200,0,2576,7/14/2011,8/2/2018,1766,0,EN,0
783,1,1732,1/12/2014,10/10/2018,1767,0,EN,0
7070233,0,2082,1/29/2013,10/12/2018,1768,0,PT,0
462,0,1626,4/24/2014,10/6/2018,1769,0,IT,1
696,0,1944,6/11/2013,10/7/2018,1770,0,EN,0
8970,1,1046,12/1/2015,10/12/2018,1771,0,DE,1
319,1,649,12/23/2016,10/3/2018,1772,0,EN,0
1374,0,2557,9/8/2011,9/8/2018,1773,0,EN,1
2701,1,2253,8/5/2012,10/6/2018,1774,0,EN,1
1923,0,1281,4/5/2015,10/7/2018,1775,0,EN,0
938,0,1737,10/27/2013,7/30/2018,1776,0,EN,0
6671,1,719,10/23/2016,10/12/2018,1777,0,EN,1
29489,0,1876,8/23/2013,10/12/2018,1778,0,EN,1
3165,1,1775,11/26/2013,10/6/2018,1779,0,EN,0
1669,0,148,3/28/2018,8/23/2018,1780,0,EN,0
8336,0,2585,9/14/2011,10/12/2018,1781,0,EN,1
6054,1,2707,5/14/2011,10/11/2018,1782,0,SV,1
24633,1,2448,1/29/2012,10/12/2018,1783,0,EN,0
4621,1,1451,10/10/2014,9/30/2018,1784,0,TR,1
2524,0,2571,9/25/2011,10/9/2018,1785,0,EN,1
3540,1,2523,11/14/2011,10/11/2018,1786,0,ES,1
2764,1,2228,9/3/2012,10/10/2018,1787,0,EN,0
743,1,2174,9/30/2012,9/13/2018,1788,0,EN,1
119697,1,2265,7/29/2012,10/11/2018,1789,0,EN,1
3817,1,1040,9/12/2015,7/18/2018,1790,0,KO,0
2263,0,594,2/25/2017,10/12/2018,1791,0,EN,1
86831,0,2582,9/16/2011,10/11/2018,1792,0,ES,1
6795,1,1400,12/12/2014,10/12/2018,1793,0,EN,1
1747,1,1807,10/25/2013,10/6/2018,1794,0,EN,1
25515,1,1057,11/15/2015,10/7/2018,1795,0,EN,0
2050,1,1124,9/12/2015,10/10/2018,1796,0,EN,0
3661,1,1315,3/2/2015,10/7/2018,1797,0,EN,1
22215,0,3517,2/17/2009,10/5/2018,1798,0,EN,1
53535,1,1608,5/18/2014,10/12/2018,1799,0,HU,1
18576,0,768,8/28/2016,10/5/2018,1800,0,FR,0
34620,0,1393,12/19/2014,10/12/2018,1801,0,EN,1
13636,1,1260,4/29/2015,10/10/2018,1802,0,EN,1
1265,1,2019,4/2/2013,10/12/2018,1803,0,EN,0
3105,1,768,8/29/2016,10/6/2018,1804,0,EN,1
491,1,847,6/7/2015,10/1/2017,1805,1,EN,0
3457,0,212,3/11/2018,10/9/2018,1806,0,EN,0
5446,1,2508,11/30/2011,10/12/2018,1807,0,EN,1
4305,1,2775,3/6/2011,10/10/2018,1808,0,EN,0
6998,1,2607,8/14/2011,10/3/2018,1809,0,EN,0
57364,1,1072,11/5/2015,10/12/2018,1810,0,EN,1
7681,0,1987,5/4/2013,10/12/2018,1811,0,EN,1
5693,0,2021,3/31/2013,10/12/2018,1812,0,EN,1
2993396,0,2687,6/4/2011,10/12/2018,1813,0,EN,0
162,0,1191,6/24/2015,9/27/2018,1814,0,FR,0
7248,0,867,5/28/2016,10/12/2018,1815,0,EN,1
2847,1,2461,1/11/2012,10/7/2018,1816,0,EN,0
7403,0,2971,8/24/2010,10/12/2018,1817,0,EN,1
1345,0,1677,3/9/2014,10/11/2018,1818,0,EN,0
233,0,2146,11/18/2012,10/4/2018,1819,0,EN,0
746,0,1678,3/2/2014,10/5/2018,1820,0,EN,0
4851,1,1027,12/12/2015,10/4/2018,1821,0,EN,1
8782,1,1976,5/15/2013,10/12/2018,1822,0,EN,1
6289,0,1599,5/26/2014,10/11/2018,1823,0,TR,0
105010,1,1187,7/13/2015,10/12/2018,1824,0,DE,1
9086,1,559,3/17/2017,9/27/2018,1825,0,EN,1
3994,1,2220,9/9/2012,10/8/2018,1826,0,EN,1
4905,1,1955,6/5/2013,10/12/2018,1827,0,EN,1
12257,0,2434,2/12/2012,10/12/2018,1828,0,CS,0
27267,0,1518,8/13/2014,10/9/2018,1829,0,EN,0
4229,0,503,5/27/2017,10/12/2018,1830,0,DE,0
737,1,1808,10/10/2013,9/22/2018,1831,0,EN,0
545,1,2043,1/26/2013,8/31/2018,1832,0,EN,0
2653,0,723,10/19/2016,10/12/2018,1833,0,TH,1
1968,1,2347,5/6/2012,10/9/2018,1834,0,EN,0
307,0,2501,12/6/2011,10/11/2018,1835,0,EN,0
1629,1,1894,7/7/2013,9/13/2018,1836,0,EN,1
1315,0,211,3/13/2018,10/10/2018,1837,0,EN,0
300,0,1276,3/30/2015,9/26/2018,1838,0,EN,0
35,0,256,7/25/2017,4/7/2018,1839,1,EN,0
6307,0,2027,3/25/2013,10/12/2018,1840,0,EN,0
2872,1,1683,3/4/2014,10/12/2018,1841,0,EN,1
66657,0,1779,11/28/2013,10/12/2018,1842,0,ES,0
13672,0,267,1/17/2018,10/11/2018,1843,0,RU,1
1289,0,1925,4/15/2013,7/23/2018,1844,0,EN,0
3198,0,222,3/4/2018,10/12/2018,1845,0,EN,1
26334,1,607,2/5/2017,10/5/2018,1846,0,EN,0
1509,0,2578,9/5/2011,9/26/2018,1847,0,EN,0
8377,0,1497,9/6/2014,10/12/2018,1848,0,EN,1
1039172,1,1487,9/15/2014,10/11/2018,1849,0,EN,0
2649,1,1695,2/20/2014,10/12/2018,1850,0,EN,1
9682,0,618,1/30/2017,10/10/2018,1851,0,EN,1
1586780,1,1111,9/27/2015,10/12/2018,1852,0,EN,0
35778,1,1570,6/20/2014,10/7/2018,1853,0,EN,1
2069,1,1958,5/27/2013,10/6/2018,1854,0,EN,0
22520,1,1440,11/2/2014,10/12/2018,1855,0,PT,1
1675,1,1607,5/13/2014,10/6/2018,1856,0,EN,0
4744,0,2069,2/11/2013,10/12/2018,1857,0,EN,0
94,0,399,8/10/2017,9/13/2018,1858,0,EN,0
3704,1,449,7/13/2017,10/5/2018,1859,0,EN,1
11676,0,1165,7/29/2015,10/6/2018,1860,0,EN,1
3317,1,876,5/19/2016,10/12/2018,1861,0,EN,1
1385300,1,2756,3/27/2011,10/12/2018,1862,0,EN,0
8215,0,2061,2/19/2013,10/12/2018,1863,0,EN,1
2656,1,1215,6/12/2015,10/9/2018,1864,0,EN,0
1837,1,1145,8/21/2015,10/9/2018,1865,0,EN,0
354388,0,2416,3/1/2012,10/12/2018,1866,0,EN,0
102,0,622,1/23/2017,10/7/2018,1867,0,EN,0
2760,0,1544,7/18/2014,10/9/2018,1868,0,ES,0
5359,0,2279,6/27/2012,9/23/2018,1869,0,EN,0
83231,1,1294,3/28/2015,10/12/2018,1870,0,DE,1
1505,0,1600,5/23/2014,10/9/2018,1871,0,EN,1
4889,0,2521,11/16/2011,10/11/2018,1872,0,EN,0
656,1,1417,11/24/2014,10/11/2018,1873,0,EN,0
2075,0,1910,7/15/2013,10/7/2018,1874,0,EN,0
376,1,337,11/3/2017,10/6/2018,1875,0,EN,0
311606,1,1717,1/29/2014,10/12/2018,1876,0,EN,0
788,0,950,3/6/2016,10/12/2018,1877,0,EN,0
287,0,1057,8/21/2015,7/13/2018,1878,0,EN,0
91234,1,1826,10/12/2013,10/12/2018,1879,0,RU,1
5058,1,3329,8/31/2009,10/12/2018,1880,0,EN,0
7926,1,986,1/30/2016,10/12/2018,1881,0,FR,0
912,0,1716,1/15/2014,9/27/2018,1882,0,EN,0
4720,0,192,4/3/2018,10/12/2018,1883,0,EN,1
1309,1,1814,10/24/2013,10/12/2018,1884,0,EN,0
153590,0,2501,12/7/2011,10/12/2018,1885,0,DE,0
10494,1,1429,11/13/2014,10/12/2018,1886,0,HU,1
5402,1,1759,12/18/2013,10/12/2018,1887,0,EN,1
11256,1,1709,2/5/2014,10/11/2018,1888,0,EN,0
3597,0,1765,12/3/2013,10/3/2018,1889,0,EN,1
2179,1,599,1/23/2017,9/14/2018,1890,0,EN,0
2174,1,1163,8/6/2015,10/12/2018,1891,0,EN,1
204,1,796,6/17/2016,8/22/2018,1892,0,DE,0
3049,1,2357,4/26/2012,10/9/2018,1893,0,EN,0
9416,1,663,12/17/2016,10/11/2018,1894,0,EN,1
5858,1,866,5/29/2016,10/12/2018,1895,0,EN,0
3048,0,2202,10/1/2012,10/12/2018,1896,0,EN,0
747325,0,2448,1/29/2012,10/12/2018,1897,0,EN,0
1101,0,1893,7/9/2013,9/14/2018,1898,0,DE,0
6770,1,2389,3/19/2012,10/3/2018,1899,0,EN,0
249,0,1214,6/15/2015,10/11/2018,1900,0,EN,0
1389,0,2009,3/27/2013,9/26/2018,1901,0,EN,0
569,0,1516,8/16/2014,10/10/2018,1902,0,EN,0
3929,0,1926,6/21/2013,9/29/2018,1903,0,EN,0
20178,1,2128,12/10/2012,10/8/2018,1904,0,EN,0
3365,1,2323,5/26/2012,10/5/2018,1905,0,DE,1
102599,0,1955,6/5/2013,10/12/2018,1906,0,FR,0
2834,1,1650,3/2/2014,9/7/2018,1907,0,EN,0
765,0,1106,9/8/2015,9/18/2018,1908,0,EN,1
1661,1,1728,1/18/2014,10/12/2018,1909,0,EN,0
3852,0,2241,8/20/2012,10/9/2018,1910,0,EN,0
3208,0,1145,8/24/2015,10/12/2018,1911,0,EN,0
68115,1,1500,9/3/2014,10/12/2018,1912,0,EN,1
2382,1,1780,11/7/2013,9/22/2018,1913,0,EN,1
12057,1,1782,11/25/2013,10/12/2018,1914,0,EN,1
1006,1,856,5/31/2016,10/4/2018,1915,0,DE,0
3180,1,1390,12/22/2014,10/12/2018,1916,0,EN,1
1024,0,901,4/21/2016,10/9/2018,1917,0,EN,0
732,1,363,10/7/2017,10/5/2018,1918,0,EN,0
1244,0,360,10/17/2017,10/12/2018,1919,0,EN,1
8404,0,2788,2/19/2011,10/8/2018,1920,0,EN,0
214,0,617,1/17/2017,9/26/2018,1921,0,ES,0
5323,0,1889,8/4/2013,10/6/2018,1922,0,EN,1
4624,0,2628,8/2/2011,10/12/2018,1923,0,ES,0
6514,0,990,1/24/2016,10/10/2018,1924,0,EN,1
482,0,2304,5/23/2012,9/13/2018,1925,0,EN,0
459,1,2403,3/6/2012,10/4/2018,1926,0,EN,0
3148,0,2365,4/21/2012,10/12/2018,1927,0,EN,1
1514,0,1305,3/17/2015,10/12/2018,1928,0,DE,1
522,0,2388,3/8/2012,9/21/2018,1929,0,EN,0
54469,0,864,5/31/2016,10/12/2018,1930,0,IT,1
12158,0,723,10/17/2016,10/10/2018,1931,0,RU,0
509,1,2163,8/22/2012,7/25/2018,1932,0,EN,0
1649,0,618,1/22/2017,10/2/2018,1933,0,PT,1
1077013,0,1947,6/13/2013,10/12/2018,1934,0,EN,0
20,0,1017,9/4/2015,6/17/2018,1935,1,EN,0
326,1,779,8/23/2016,10/11/2018,1936,0,EN,0
12231,1,1202,6/28/2015,10/12/2018,1937,0,EN,1
573,0,2641,5/26/2011,8/18/2018,1938,0,EN,0
20147,1,1694,2/20/2014,10/11/2018,1939,0,FR,1
5721,1,1385,12/23/2014,10/8/2018,1940,0,RU,1
2026,0,1816,9/16/2013,9/6/2018,1941,0,NL,0
43114,1,1932,6/28/2013,10/12/2018,1942,0,CS,1
2378,1,472,6/27/2017,10/12/2018,1943,0,EN,1
16466,1,2154,11/5/2012,9/29/2018,1944,0,EN,0
17823,1,2243,8/21/2012,10/12/2018,1945,0,EN,1
334,0,2029,3/17/2013,10/6/2018,1946,0,EN,0
1649,0,985,4/2/2013,12/13/2015,1947,1,EN,0
1218,0,1081,10/27/2015,10/12/2018,1948,0,EN,0
60927,1,1694,2/21/2014,10/12/2018,1949,0,EN,1
3921,0,1145,8/24/2015,10/12/2018,1950,0,EN,1
14363,0,1848,9/20/2013,10/12/2018,1951,0,FR,1
6727,0,2152,11/17/2012,10/9/2018,1952,0,EN,1
336,1,303,11/30/2017,9/29/2018,1953,0,FR,0
1444,0,1542,7/21/2014,10/10/2018,1954,0,EN,0
100885,1,1324,2/26/2015,10/12/2018,1955,0,EN,1
8299,1,1246,5/13/2015,10/10/2018,1956,0,EN,1
4343,0,602,2/17/2017,10/12/2018,1957,0,EN,0
1249,1,635,1/15/2017,10/12/2018,1958,0,EN,1
2011,1,722,10/19/2016,10/11/2018,1959,0,EN,1
3466,1,1408,12/4/2014,10/12/2018,1960,0,EN,1
1748,0,3038,6/12/2010,10/6/2018,1961,0,EN,0
704,1,737,10/3/2016,10/10/2018,1962,0,EN,0
1838,0,1622,1/31/2014,7/11/2018,1963,1,EN,0
9372,0,2145,11/27/2012,10/12/2018,1964,0,EN,1
509,1,473,6/26/2017,10/12/2018,1965,0,DE,0
3306,1,2591,9/7/2011,10/11/2018,1966,0,EN,0
621,0,1525,6/21/2014,8/24/2018,1967,0,FR,0
27544,0,2345,5/9/2012,10/10/2018,1968,0,DE,1
11290,0,2128,12/13/2012,10/11/2018,1969,0,EN,1
770,0,1280,4/8/2015,10/9/2018,1970,0,EN,0
1023,0,1793,11/14/2013,10/12/2018,1971,0,IT,1
938,1,984,1/12/2016,9/22/2018,1972,0,EN,0
21741,0,620,1/30/2017,10/12/2018,1973,0,NO,1
15685,0,1435,11/7/2014,10/12/2018,1974,0,EN,0
103630,1,1464,10/9/2014,10/12/2018,1975,0,EN,1
4362,1,1422,9/20/2014,8/12/2018,1976,0,EN,1
605,0,956,2/26/2016,10/9/2018,1977,0,EN,0
48020,0,2040,2/2/2013,9/4/2018,1978,0,OTHER,0
1374,1,975,2/10/2016,10/12/2018,1979,0,EN,0
6897,1,1338,2/12/2015,10/12/2018,1980,0,EN,1
1045,0,715,10/26/2016,10/11/2018,1981,0,KO,0
665,0,1283,3/26/2015,9/29/2018,1982,0,EN,0
10240,1,2555,10/11/2011,10/9/2018,1983,0,EN,1
7486,0,2231,8/6/2012,9/15/2018,1984,0,EN,0
2739,1,2256,8/4/2012,10/8/2018,1985,0,ES,1
195,0,530,4/27/2017,10/9/2018,1986,0,EN,0
7731,1,2193,10/9/2012,10/11/2018,1987,0,EN,0
1067,0,1653,2/2/2014,8/13/2018,1988,0,EN,0
3790164,1,1707,2/8/2014,10/12/2018,1989,0,EN,0
17408,0,2327,5/29/2012,10/12/2018,1990,0,EN,1
15768,0,2011,4/10/2013,10/12/2018,1991,0,EN,0
4011,1,1755,12/1/2013,9/21/2018,1992,0,EN,0
15967,1,987,12/7/2015,8/20/2018,1993,0,EN,1
1207,1,1883,8/2/2013,9/28/2018,1994,0,EN,0
12865,1,1822,10/16/2013,10/12/2018,1995,0,EN,1
4389,0,1260,4/25/2013,10/6/2016,1996,1,OTHER,0
669,0,1587,6/8/2014,10/12/2018,1997,0,EN,0
30279,0,2329,5/25/2012,10/10/2018,1998,0,EN,0
2231697,1,2184,10/19/2012,10/12/2018,1999,0,ZH,0
351504,1,1707,2/8/2014,10/12/2018,2000,0,FR,0
5720,0,3420,6/1/2009,10/12/2018,2001,0,EN,0
435,1,1672,3/14/2014,10/11/2018,2002,0,EN,0
878,0,2247,8/17/2012,10/12/2018,2003,0,FR,0
83247,0,1748,12/29/2013,10/12/2018,2004,0,TR,1
1090,1,238,2/15/2018,10/11/2018,2005,0,EN,1
6327,1,1062,11/14/2015,10/11/2018,2006,0,EN,1
1647,0,2051,3/1/2013,10/12/2018,2007,0,EN,1
2174,0,1627,4/28/2014,10/11/2018,2008,0,EN,1
68615,1,1807,10/31/2013,10/12/2018,2009,0,EN,0
1931,0,1147,8/22/2015,10/12/2018,2010,0,EN,0
3742,1,1040,12/5/2015,10/10/2018,2011,0,EN,1
2060,1,923,4/2/2016,10/12/2018,2012,0,EN,1
211,0,3427,5/19/2009,10/6/2018,2013,0,EN,0
992,1,3273,10/25/2009,10/11/2018,2014,0,EN,0
25833,1,2396,3/21/2012,10/12/2018,2015,0,EN,1
10376,0,2119,12/23/2012,10/12/2018,2016,0,EN,1
2266,0,1079,10/28/2015,10/11/2018,2017,0,EN,0
156246,1,1378,1/3/2015,10/12/2018,2018,0,EN,0
10573,0,1676,2/27/2014,9/30/2018,2019,0,EN,1
12892,1,2579,7/19/2011,8/10/2018,2020,0,EN,0
4789,1,513,5/3/2017,9/28/2018,2021,0,EN,1
742951,0,1123,9/15/2015,10/12/2018,2022,0,KO,0
1090,0,243,2/11/2018,10/12/2018,2023,0,FR,1
958,0,1405,12/7/2014,10/12/2018,2024,0,EN,0
1355,0,2307,6/12/2012,10/6/2018,2025,0,EN,0
12812,1,1640,4/11/2014,10/7/2018,2026,0,EN,1
1632,1,1327,2/23/2015,10/12/2018,2027,0,EN,1
2904,0,1385,12/25/2014,10/10/2018,2028,0,EN,1
2239,0,2222,9/10/2012,10/11/2018,2029,0,EN,0
2851,0,815,6/7/2016,8/31/2018,2030,0,EN,1
420363,1,2044,3/8/2013,10/12/2018,2031,0,EN,0
1518,1,1888,8/7/2013,10/8/2018,2032,0,EN,0
4055,1,2418,2/25/2012,10/9/2018,2033,0,ZH,0
16086,0,2080,1/31/2013,10/12/2018,2034,0,EN,1
5771,1,821,7/13/2016,10/12/2018,2035,0,EN,1
22721,1,2037,3/15/2013,10/12/2018,2036,0,EN,1
4732,0,2007,4/14/2013,10/12/2018,2037,0,SV,0
1838,0,1260,3/18/2015,8/29/2018,2038,0,DA,0
126012,1,2572,9/27/2011,10/12/2018,2039,0,EN,1
462,0,2099,1/4/2013,10/4/2018,2040,0,RU,0
5026,0,1466,10/7/2014,10/12/2018,2041,0,EN,0
66709,1,1641,4/15/2014,10/12/2018,2042,0,EN,1
54572,0,1564,7/1/2014,10/12/2018,2043,0,EN,1
1656,0,2028,3/22/2013,10/10/2018,2044,0,DE,0
921,0,1668,3/14/2014,10/7/2018,2045,0,IT,0
12092,1,1486,9/16/2014,10/11/2018,2046,0,EN,1
43,0,85,4/26/2018,7/20/2018,2047,0,EN,0
9973,0,2307,6/14/2012,10/8/2018,2048,0,EN,1
1152,1,1272,4/5/2015,9/28/2018,2049,0,EN,1
177293299,0,1987,5/4/2013,10/12/2018,2050,0,ZH,0
11346,1,788,8/15/2016,10/12/2018,2051,0,DE,1
8698,1,1195,7/5/2015,10/12/2018,2052,0,ES,1
103,1,921,4/3/2016,10/11/2018,2053,0,EN,0
190304,0,1868,8/31/2013,10/12/2018,2054,0,TR,0
9058,1,1353,1/28/2015,10/12/2018,2055,0,EN,1
25680,1,1561,7/4/2014,10/12/2018,2056,0,EN,1
3107,1,2040,12/14/2012,7/16/2018,2057,0,EN,0
628,0,1719,1/22/2014,10/7/2018,2058,0,EN,1
13475,0,643,1/1/2017,10/6/2018,2059,0,EN,0
251,0,347,9/22/2017,9/4/2018,2060,0,EN,0
4172,0,1899,7/28/2013,10/9/2018,2061,0,EN,0
96291,1,1937,6/23/2013,10/12/2018,2062,0,EN,1
689,0,1607,11/26/2012,4/21/2017,2063,1,OTHER,0
24639,1,2097,1/7/2013,10/5/2018,2064,0,ES,1
58132,0,1215,6/15/2015,10/12/2018,2065,0,DE,0
2827,1,2397,11/11/2011,6/4/2018,2066,1,EN,0
5148,1,1465,10/8/2014,10/12/2018,2067,0,EN,1
56775,0,1778,11/29/2013,10/12/2018,2068,0,EN,1
35784,1,1604,5/22/2014,10/12/2018,2069,0,FR,1
15826,1,1096,10/12/2015,10/12/2018,2070,0,EN,1
4334,1,1281,4/8/2015,10/10/2018,2071,0,EN,1
143,0,2099,1/12/2013,10/12/2018,2072,0,EN,0
566,0,338,10/24/2017,9/27/2018,2073,0,EN,0
116,0,1243,2/16/2015,7/13/2018,2074,0,ES,0
12510,1,1501,9/2/2014,10/12/2018,2075,0,EN,1
1037,0,1652,3/14/2014,9/21/2018,2076,0,EN,0
6201,1,243,2/10/2018,10/11/2018,2077,0,EN,1
4817,1,1447,10/26/2014,10/12/2018,2078,0,EN,1
8266,1,610,2/9/2017,10/12/2018,2079,0,EN,1
8809,1,2029,3/23/2013,10/12/2018,2080,0,EN,0
8838,1,1357,1/24/2015,10/12/2018,2081,0,EN,1
5440,1,1484,9/19/2014,10/12/2018,2082,0,EN,1
14373,0,1966,5/15/2013,10/2/2018,2083,0,RU,1
14292,0,1934,6/26/2013,10/12/2018,2084,0,FR,0
10260,1,1590,6/5/2014,10/12/2018,2085,0,EN,1
5468,1,1530,8/4/2014,10/12/2018,2086,0,EN,1
1795,1,795,7/29/2016,10/2/2018,2087,0,EN,0
4455,1,272,1/13/2018,10/12/2018,2088,0,EN,1
6493,0,1638,4/18/2014,10/12/2018,2089,0,EN,1
436,0,1261,4/30/2015,10/12/2018,2090,0,EN,0
1268,1,2325,4/21/2012,9/2/2018,2091,0,EN,0
627,0,1327,1/14/2015,9/2/2018,2092,0,EN,0
422,0,991,1/12/2016,9/29/2018,2093,0,ZH,0
2316,1,1481,9/22/2014,10/12/2018,2094,0,EN,0
2221,0,2338,5/12/2012,10/6/2018,2095,0,EN,0
5247,1,1741,12/27/2013,10/3/2018,2096,0,DE,1
1174,0,2495,12/13/2011,10/12/2018,2097,0,EN,0
26982,1,1942,6/18/2013,10/12/2018,2098,0,ZH,1
4077,1,2186,10/17/2012,10/12/2018,2099,0,EN,1
1410,1,260,1/24/2018,10/11/2018,2100,0,EN,0
11006,1,1947,5/29/2013,9/27/2018,2101,0,EN,0
2227,0,1515,8/19/2014,10/12/2018,2102,0,EN,0
481,1,746,6/14/2016,6/30/2018,2103,1,EN,0
20782,1,1852,9/6/2013,10/2/2018,2104,0,EN,1
8307,0,616,2/2/2017,10/11/2018,2105,0,PT,1
1930,1,1354,1/24/2015,10/9/2018,2106,0,DE,0
4295,0,1735,12/4/2013,9/4/2018,2107,0,EN,1
5763,0,674,9/15/2016,7/21/2018,2108,0,IT,1
4030,0,210,3/16/2018,10/12/2018,2109,0,EN,1
34959,1,1855,9/13/2013,10/12/2018,2110,0,RU,1
393,1,281,11/15/2017,8/23/2018,2111,0,EN,0
472,0,2261,7/27/2012,10/5/2018,2112,0,EN,0
937,1,2646,7/6/2011,10/3/2018,2113,0,EN,0
2245,1,2025,3/22/2013,10/7/2018,2114,0,EN,1
3570,0,2110,1/1/2013,10/12/2018,2115,0,EN,1
13610,1,2063,2/17/2013,10/12/2018,2116,0,EN,0
13407,1,2344,5/11/2012,10/11/2018,2117,0,EN,1
3620,0,1181,7/19/2015,10/12/2018,2118,0,EN,1
14148,1,2244,8/20/2012,10/12/2018,2119,0,EN,1
264249,1,1146,8/23/2015,10/12/2018,2120,0,EN,1
2393,0,2394,1/18/2012,8/8/2018,2121,0,EN,0
820370,1,2438,2/8/2012,10/12/2018,2122,0,EN,0
5006,0,1744,1/2/2014,10/12/2018,2123,0,IT,1
3429,1,1196,7/2/2015,10/10/2018,2124,0,EN,1
379,1,654,12/22/2016,10/7/2018,2125,0,EN,0
886,1,956,2/29/2016,10/12/2018,2126,0,EN,0
312,0,427,8/9/2017,10/10/2018,2127,0,EN,0
3592,1,2511,11/24/2011,10/9/2018,2128,0,OTHER,0
10722,1,1321,3/1/2015,10/12/2018,2129,0,EN,1
756,0,2479,12/9/2011,9/22/2018,2130,0,EN,0
1807,0,2046,3/6/2013,10/12/2018,2131,0,EN,0
4879,1,209,3/17/2018,10/12/2018,2132,0,DE,0
1986,0,2482,11/6/2011,8/23/2018,2133,0,SV,0
3123,1,1526,8/5/2014,10/9/2018,2134,0,EN,1
10993,1,1203,6/27/2015,10/12/2018,2135,0,EN,1
2642,1,1768,12/7/2013,10/10/2018,2136,0,FR,0
1876,0,2397,3/16/2012,10/8/2018,2137,0,EN,0
27561,0,1158,8/11/2015,10/12/2018,2138,0,DE,1
248428,0,259,1/26/2018,10/12/2018,2139,0,EN,0
4008,0,2657,6/28/2011,10/6/2018,2140,0,DA,1
7708,0,2634,7/27/2011,10/12/2018,2141,0,EN,1
